step,loss
997,26.51796531677246
998,26.338886260986328
999,26.559337615966797
1000,26.594707489013672
1001,26.490997314453125
1002,26.528430938720703
1003,26.169281005859375
1004,26.418338775634766
1005,26.605487823486328
1006,26.84954833984375
1007,26.43701934814453
1008,26.178226470947266
1009,25.998046875
1010,26.4396915435791
1011,26.41180419921875
1012,26.17987823486328
1013,26.590030670166016
1014,26.972652435302734
1015,26.308944702148438
1016,26.691516876220703
1017,26.481224060058594
1018,26.458532333374023
1019,26.267135620117188
1020,26.480449676513672
1021,26.428855895996094
1022,26.261661529541016
1023,26.39586639404297
1024,26.653907775878906
1025,26.475557327270508
1026,26.584247589111328
1027,26.323558807373047
1028,26.159639358520508
1029,26.109264373779297
1030,26.238075256347656
1031,26.567378997802734
1032,26.541961669921875
1033,26.250022888183594
1034,26.11778450012207
1035,26.740840911865234
1036,26.56993865966797
1037,26.259620666503906
1038,26.297008514404297
1039,26.307634353637695
1040,26.42855453491211
1041,26.25348663330078
1042,26.268695831298828
1043,26.560497283935547
1044,26.265304565429688
1045,26.097679138183594
1046,26.147871017456055
1047,26.856290817260742
1048,26.879182815551758
1049,26.79875946044922
1050,26.18646240234375
1051,26.660404205322266
1052,26.601272583007812
1053,26.825021743774414
1054,26.17058563232422
1055,26.1763858795166
1056,26.153976440429688
1057,26.3902587890625
1058,26.125865936279297
1059,26.767417907714844
1060,26.22845458984375
1061,26.081209182739258
1062,26.67809295654297
1063,26.69702911376953
1064,26.577056884765625
1065,26.099227905273438
1066,26.242324829101562
1067,26.486011505126953
1068,26.244626998901367
1069,26.09298324584961
1070,26.381858825683594
1071,26.572402954101562
1072,26.548892974853516
1073,26.23138427734375
1074,26.382259368896484
1075,26.17782211303711
1076,25.852413177490234
1077,26.490550994873047
1078,26.17668914794922
1079,26.52933120727539
1080,26.69142723083496
1081,25.778745651245117
1082,26.347049713134766
1083,26.301441192626953
1084,26.244293212890625
1085,26.316387176513672
1086,26.460254669189453
1087,25.753480911254883
1088,26.279315948486328
1089,25.84710693359375
1090,26.423805236816406
1091,26.60114097595215
1092,26.0147647857666
1093,26.08386993408203
1094,26.275062561035156
1095,26.322128295898438
1096,26.7053165435791
1097,25.54566764831543
1098,26.037925720214844
1099,25.860702514648438
1100,26.150314331054688
1101,26.215578079223633
1102,25.848125457763672
1103,26.084489822387695
1104,26.2440185546875
1105,26.626853942871094
1106,26.18294906616211
1107,25.876535415649414
1108,26.143457412719727
1109,25.94066047668457
1110,26.408618927001953
1111,26.14181900024414
1112,26.291282653808594
1113,26.59424591064453
1114,26.38656997680664
1115,26.46257781982422
1116,26.210933685302734
1117,26.652437210083008
1118,26.149822235107422
1119,26.041790008544922
1120,26.264549255371094
1121,25.9683837890625
1122,26.092174530029297
1123,26.08833885192871
1124,25.8675594329834
1125,26.34093475341797
1126,26.345170974731445
1127,26.199356079101562
1128,26.443622589111328
1129,25.95285415649414
1130,26.12643814086914
1131,26.303884506225586
1132,26.14260482788086
1133,26.134300231933594
1134,25.900325775146484
1135,26.076374053955078
1136,26.034374237060547
1137,26.30307960510254
1138,26.14812660217285
1139,26.05397605895996
1140,26.56935691833496
1141,26.34393310546875
1142,25.778268814086914
1143,25.984764099121094
1144,25.88141632080078
1145,26.076553344726562
1146,26.558818817138672
1147,26.06317710876465
1148,26.32566261291504
1149,26.710723876953125
1150,25.878341674804688
1151,26.053974151611328
1152,26.398487091064453
1153,25.90643310546875
1154,26.55036163330078
1155,25.91185760498047
1156,26.23050308227539
1157,26.286457061767578
1158,25.916507720947266
1159,26.433137893676758
1160,26.17180633544922
1161,26.357805252075195
1162,26.22011375427246
1163,26.242843627929688
1164,26.282703399658203
1165,26.229228973388672
1166,26.56228256225586
1167,25.493392944335938
1168,26.157018661499023
1169,26.004901885986328
1170,26.092802047729492
1171,26.437774658203125
1172,26.112131118774414
1173,26.271625518798828
1174,26.456867218017578
1175,26.369422912597656
1176,26.4849853515625
1177,26.42996597290039
1178,26.14203643798828
1179,26.28672218322754
1180,26.085514068603516
1181,25.67142105102539
1182,26.048736572265625
1183,25.989727020263672
1184,25.999208450317383
1185,25.936561584472656
1186,26.53315544128418
1187,26.58838653564453
1188,26.038333892822266
1189,26.336761474609375
1190,26.03131866455078
1191,26.07645034790039
1192,26.028173446655273
1193,25.97003936767578
1194,26.058582305908203
1195,26.279142379760742
1196,25.931459426879883
1197,26.37145233154297
1198,26.185760498046875
1199,25.758098602294922
1200,26.311378479003906
1201,26.328147888183594
1202,26.023372650146484
1203,26.13861846923828
1204,26.024852752685547
1205,25.767139434814453
1206,26.145652770996094
1207,25.93485450744629
1208,26.169809341430664
1209,26.423084259033203
1210,25.97347640991211
1211,26.58587074279785
1212,25.970176696777344
1213,26.06836700439453
1214,26.57596206665039
1215,25.979450225830078
1216,26.230073928833008
1217,26.296886444091797
1218,26.24802017211914
1219,25.85074234008789
1220,25.989459991455078
1221,26.20499038696289
1222,25.921659469604492
1223,25.673126220703125
1224,25.904033660888672
1225,26.00907325744629
1226,26.365650177001953
1227,26.191452026367188
1228,25.890501022338867
1229,26.102319717407227
1230,26.124906539916992
1231,26.459880828857422
1232,26.129531860351562
1233,26.4681396484375
1234,25.948551177978516
1235,26.23127555847168
1236,25.98318099975586
1237,26.40263557434082
1238,25.759431838989258
1239,26.055866241455078
1240,26.350353240966797
1241,26.28639030456543
1242,26.15782928466797
1243,26.164264678955078
1244,25.692272186279297
1245,25.81066131591797
1246,25.764968872070312
1247,25.667261123657227
1248,26.134124755859375
1249,26.526546478271484
1250,26.487930297851562
1251,26.59759521484375
1252,25.968093872070312
1253,26.103553771972656
1254,26.057476043701172
1255,25.925609588623047
1256,26.043067932128906
1257,26.015701293945312
1258,26.02399253845215
1259,26.35063934326172
1260,26.22418212890625
1261,25.846595764160156
1262,25.676227569580078
1263,25.825782775878906
1264,26.10393524169922
1265,26.069419860839844
1266,26.073959350585938
1267,25.63723373413086
1268,26.105619430541992
1269,26.046554565429688
1270,26.184165954589844
1271,26.054067611694336
1272,26.43537139892578
1273,26.40524673461914
1274,26.074724197387695
1275,26.044086456298828
1276,26.03612518310547
1277,26.01580810546875
1278,25.697145462036133
1279,26.175277709960938
1280,26.224027633666992
1281,26.277332305908203
1282,25.572111129760742
1283,25.95821762084961
1284,26.308568954467773
1285,26.09765625
1286,25.92470932006836
1287,26.611209869384766
1288,26.159997940063477
1289,25.936182022094727
1290,26.13965606689453
1291,26.165311813354492
1292,25.91779899597168
1293,26.56484603881836
1294,25.867563247680664
1295,26.37578582763672
1296,25.80563735961914
1297,25.790611267089844
1298,25.958877563476562
1299,26.317115783691406
1300,26.273094177246094
1301,25.665184020996094
1302,25.66728973388672
1303,25.99628448486328
1304,26.1201171875
1305,25.995098114013672
1306,25.673917770385742
1307,26.12498664855957
1308,25.977867126464844
1309,26.5989990234375
1310,26.589719772338867
1311,26.3195743560791
1312,26.26185417175293
1313,26.078245162963867
1314,25.892518997192383
1315,26.454076766967773
1316,26.432130813598633
1317,25.940834045410156
1318,25.68353271484375
1319,25.610458374023438
1320,25.843015670776367
1321,25.950788497924805
1322,25.743223190307617
1323,25.75887680053711
1324,25.94504165649414
1325,26.09894561767578
1326,25.796283721923828
1327,25.798080444335938
1328,26.45860481262207
1329,26.241069793701172
1330,25.834014892578125
1331,26.129756927490234
1332,25.998226165771484
1333,26.180530548095703
1334,25.822586059570312
1335,25.850109100341797
1336,25.989402770996094
1337,26.120805740356445
1338,26.117904663085938
1339,26.120670318603516
1340,25.936439514160156
1341,26.144039154052734
1342,25.975454330444336
1343,25.959793090820312
1344,26.108943939208984
1345,26.090835571289062
1346,26.195606231689453
1347,25.924028396606445
1348,26.118942260742188
1349,25.798831939697266
1350,25.543846130371094
1351,25.69257354736328
1352,26.07728385925293
1353,25.88463592529297
1354,25.73651695251465
1355,25.718059539794922
1356,25.981319427490234
1357,26.2729434967041
1358,25.46099090576172
1359,25.982009887695312
1360,26.235641479492188
1361,25.821474075317383
1362,26.28245735168457
1363,25.708606719970703
