id,kind,phi,score_norm,min_eig,max_eig,n_negative_eigs,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
A0,saddle,-27.14151954650879,16.20207405090332,-0.3409653902053833,202.8068389892578,1,0.1920124888420105,0.5439023375511169,0.39134231209754944,-0.564103901386261,0.29332926869392395,-0.10119447857141495,-0.6133428812026978,-0.191608265042305,0.867816150188446,-0.2662487030029297,-0.259227991104126,-0.1468067616224289,0.19426852464675903,0.373644083738327,0.7919681072235107,-0.017669713124632835,0.32347413897514343,0.15366940200328827,0.17527636885643005,-0.03974733501672745,0.3312722444534302,0.06306873261928558,-0.03894507884979248,-0.15461504459381104,-0.4382936656475067,0.4012802243232727,-0.19773170351982117,-0.07766828685998917,-0.10989576578140259,0.0280559491366148
A1,attractor,-27.77589988708496,4.96886682510376,0.17899294197559357,305.7628173828125,0,-0.038079433143138885,0.083797886967659,0.3276476263999939,-0.3691033124923706,0.3214345872402191,-0.011688952334225178,-0.040961142629384995,-0.491055965423584,-1.780493140220642,-0.0014627209166064858,-0.044776663184165955,-0.012997477315366268,0.2554517090320587,0.6092587113380432,0.5515894889831543,0.0987265408039093,0.15969859063625336,-0.17025569081306458,-0.24013769626617432,0.1206352636218071,0.34094294905662537,-0.07782583683729172,-0.06007983535528183,-0.059001706540584564,-0.2743150293827057,0.03525833413004875,-0.3704816401004791,0.05188712850213051,0.12344206869602203,-0.34854593873023987
A2,attractor,-29.484498977661133,5.01870584487915,0.22451063990592957,253.64990234375,0,0.017514344304800034,-1.084938645362854,0.34215518832206726,0.022174283862113953,0.5771374106407166,-0.18981079757213593,0.6922094225883484,-0.5455195903778076,0.5603256821632385,-0.05882703512907028,0.07260047644376755,-0.022694513201713562,-0.01649106666445732,0.3862462043762207,0.44651225209236145,-0.4317210912704468,-0.42994001507759094,-0.25949716567993164,0.2759316861629486,-0.3424023687839508,0.2459796667098999,0.11192135512828827,-0.4686591923236847,-0.05656595155596733,-0.4944751560688019,0.21559575200080872,-0.40106937289237976,-0.2778388559818268,-0.655397891998291,-0.6970022916793823
A3,attractor,-12.397960662841797,10.405999183654785,0.3643687069416046,13.369969367980957,0,0.3400936722755432,-1.0655150413513184,0.7441516518592834,0.0107517559081316,0.3528686761856079,-0.21372053027153015,0.8194791674613953,-0.7917793393135071,0.5481520891189575,0.11268957704305649,-0.006769695784896612,-0.015171262435615063,0.20705540478229523,0.410790354013443,0.4089641571044922,-0.28926345705986023,-0.5263934135437012,-0.3403600752353668,0.6436514258384705,-0.6014946699142456,0.14438726007938385,0.19419284164905548,-0.5976947546005249,-0.06457461416721344,-0.3682355284690857,0.23168501257896423,-0.46968331933021545,-0.3482472002506256,-0.5086978673934937,-0.42719778418540955
A4,saddle,-14.346390724182129,9.712443351745605,-9.84308910369873,18.935400009155273,1,-0.31221964955329895,-1.1243010759353638,0.36366093158721924,-0.0587170235812664,0.6878970265388489,-0.1842682808637619,0.5172669291496277,-0.21029295027256012,0.49582597613334656,-0.08971494436264038,0.08901512622833252,0.018956327810883522,-0.14004234969615936,0.4533303678035736,0.4258318841457367,-0.6333234906196594,-0.3490270674228668,-0.25107911229133606,0.2149018496274948,-0.26268401741981506,0.20296622812747955,-0.015883566811680794,-0.333886981010437,0.12031661719083786,-0.5151302814483643,0.18258412182331085,-0.38802823424339294,-0.08726733177900314,-0.9992623329162598,-0.9091081023216248
A5,attractor,-9.91930103302002,12.181593894958496,0.24286384880542755,17.75459861755371,0,0.4612360894680023,-1.0177922248840332,0.3227693736553192,0.11791244149208069,0.3639640510082245,-0.17359644174575806,0.9506109356880188,-1.0048458576202393,0.6244515180587769,-0.028167448937892914,0.08145436644554138,-0.04745931550860405,0.17774884402751923,0.3129976987838745,0.44063690304756165,-0.15506111085414886,-0.623466968536377,-0.3221628665924072,0.3414773643016815,-0.4949778616428375,0.28441479802131653,0.3572761118412018,-0.6303558945655823,-0.33131033182144165,-0.506170928478241,0.2231305092573166,-0.438602477312088,-0.5153012871742249,-0.17949850857257843,-0.3687939941883087
